,pair_id,id_1,id_2,text_1,text_2,is_paraphrase,jaccard,levenshtein,synonyms,hyponyms,hypernyms,symbols,numbers,short_forms,voice_change,adjectivization,adverbialization,relativization,predicate_change,prep_var,abbreviations,inversion
6176,24330,32951,32952,"['эрдоган', 'напомнил', 'путину', 'о', 'крыме', 'и', 'украине', 'после', 'слов', 'о', 'геноциде', 'армян']","['эрдоган', 'напомнил', 'путину', 'о', 'крыме', 'после', 'заявлений', 'о', 'геноциде']",0,0.5833333333333334,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6177,24331,32953,32954,"['в', 'британии', 'подозревают', 'буковского', 'в', 'хранении', '``', 'непристойных', ""''"", 'фото', 'детей']","['владимира', 'буковского', 'обвинили', 'в', 'хранении', 'непристойных', 'изображений', 'детей']",0,0.38461538461538464,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6178,24332,32955,32956,"['ъ', 'президент', '``', 'транснефти', ""''"", 'токарев', 'будет', 'возглавлять', 'компанию', 'еще', '5', 'лет']","['николай', 'токарев', 'останется', 'главой', 'транснефти', 'еще', 'пять', 'лет']",1,0.25,60,0,0,2,0,1,0,0,0,0,0,0,0,0,1
6179,24333,32891,32957,"['``', 'ночные', 'волки', ""''"", 'пересекли', 'польскую', 'границу']","['ночные', 'волки', 'предпримут', 'новую', 'попытку', 'пересечь', 'границу', 'с', 'польшей']",-1,0.3333333333333333,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6180,24334,32870,32957,"['``', 'ночные', 'волки', ""''"", 'направились', 'к', 'польской', 'границе']","['ночные', 'волки', 'предпримут', 'новую', 'попытку', 'пересечь', 'границу', 'с', 'польшей']",0,0.21428571428571427,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6181,24335,32923,32957,"['``', 'ночные', 'волки', ""''"", 'не', 'участвующие', 'в', 'мотопробеге', 'въехали', 'в', 'польшу']","['ночные', 'волки', 'предпримут', 'новую', 'попытку', 'пересечь', 'границу', 'с', 'польшей']",-1,0.1875,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6182,24336,32958,32959,"['националист', 'демушкин', 'получил', '8', 'суток', 'после', '``', 'вечеринки', 'в', 'честь', 'гитлера', ""''""]","['участнику', 'вечеринки', 'в', 'честь', 'дня', 'рождения', 'гитлера', 'дали', 'восемь', 'суток']",1,0.29411764705882354,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6183,24337,32910,32960,"['путин', 'запад', 'использует', 'экономические', 'рычаги', 'в', 'политических', 'целях']","['шувалов', 'обсудит', 'с', 'бизнесменами', 'закон', 'о', 'торговле', 'на', 'фоне', 'критики', 'сетей']",-1,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6184,24338,32961,32962,"['назначен', 'спецпредставитель', 'россии', 'в', 'контактной', 'группе', 'по', 'украине']","['россия', 'назначила', 'нового', 'главного', 'переговорщика', 'по', 'украине']",1,0.36363636363636365,50,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6185,24339,32963,32964,"['в', 'китае', 'нашли', 'захоронение', 'советских', 'солдат', 'великой', 'отечественной', 'войны']","['в', 'китае', 'нашли', 'захоронение', 'тысячи', 'красноармейцев']",0,0.36363636363636365,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6186,24340,32965,32966,"['правительство', 'россии', 'предлагает', 'повысить', 'прожиточный', 'минимум', 'на', '17,3', '%']","['прожиточный', 'минимум', 'увеличат', 'на', '17', 'процентов']",0,0.25,52,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6187,24341,32967,32968,"['иванов', 'о', 'танце', 'студенток', 'перед', 'мемориалом', 'место', 'выбрано', 'неэтично']","['сергей', 'иванов', 'прокомментировал', 'танец', 'на', 'фоне', 'мемориала', 'в', 'новороссийске']",0,0.2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6188,24342,32961,32969,"['назначен', 'спецпредставитель', 'россии', 'в', 'контактной', 'группе', 'по', 'украине']","['путин', 'назначил', 'спецпредставителя', 'в', 'контактной', 'группе', 'по', 'украине']",0,0.7777777777777778,88,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6189,24343,32970,32971,"['медовый', 'месяц', 'с', 'землетрясением']","['эксперты', 'россияне', 'в', 'два', 'раза', 'меньше', 'стали', 'задумываться', 'об', 'эмиграции']",-1,0.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6190,24344,32972,32973,"['в', 'ираке', 'ликвидировали', '``', 'министра', 'обороны', ""''"", '``', 'исламского', 'государства', ""''""]","['в', 'ираке', 'уничтожили', 'военного', 'министра', 'исламского', 'государства']",1,0.45454545454545453,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6191,24345,32974,32975,"['лавров', 'россия', 'хочет', 'чтобы', 'украина', 'оставалась', 'единым', 'государством']","['лавров', 'россия', 'не', 'откажется', 'от', 'поддержки', 'соотечественников', 'на', 'украине']",-1,0.21428571428571427,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6192,24346,32976,32975,"['лавров', 'кампания', 'против', 'россии', 'бесперспективна']","['лавров', 'россия', 'не', 'откажется', 'от', 'поддержки', 'соотечественников', 'на', 'украине']",-1,0.16666666666666666,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6193,24348,32979,32980,"['российские', 'байкеры', 'вернулись', 'в', 'брест', 'после', 'отказа', 'во', 'въезде', 'в', 'польшу']","['мид', 'рф', 'потребовал', 'от', 'польши', 'объяснить', 'запрет', 'на', 'въезд', 'российских', 'байкеров']",-1,0.25,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6194,24349,32922,32981,"['колонну', 'ночных', 'волков', 'не', 'пропустили', 'на', 'территорию', 'польши']","['польша', 'объяснила', 'отказ', 'пропустить', 'ночных', 'волков', 'соображениями', 'безопасности']",-1,0.3333333333333333,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6195,24350,32982,32981,"['россия', 'требует', 'от', 'польши', 'объяснить', 'отказ', 'во', 'въезде', '``', 'ночным', 'волкам', ""''""]","['польша', 'объяснила', 'отказ', 'пропустить', 'ночных', 'волков', 'соображениями', 'безопасности']",-1,0.25,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6196,24351,32983,32984,"['в', 'кремле', 'не', 'прокомментировали', 'идею', 'об', 'ограничении', 'иностранной', 'валюты']","['в', 'кремле', 'затруднились', 'оценить', 'идею', 'об', 'ограничении', 'иностранной', 'валюты']",0,0.6363636363636364,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6197,24352,32985,32986,"['лавров', 'отказ', 'лидеров', 'ряда', 'стран', 'посетить', 'москву', '9', 'мая', 'не', 'проблема']","['лавров', 'назвал', 'причины', 'отказа', 'политиков', 'приехать', 'на', '9', 'мая', 'в', 'москву']",-1,0.29411764705882354,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6198,24354,32921,32987,"['сми', 'польша', 'отказала', 'во', 'въезде', 'участникам', 'мотопробега', '``', 'ночных', 'волков', ""''""]","['москва', 'возмутилась', 'отказом', 'впустить', 'в', 'польшу', 'мотопробег', 'ночных', 'волков']",-1,0.3333333333333333,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6199,24355,32988,32989,"['голодец', 'замороженные', 'средства', 'в', 'накопительную', 'часть', 'пенсии', 'не', 'вернут']","['голодец', 'назвала', 'невозможным', 'возврат', 'средств', 'в', 'накопительную', 'часть', 'пенсий']",1,0.5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6200,24356,32990,32991,"['более', '50', 'человек', 'могут', 'быть', 'под', 'завалами', 'здания', 'в', 'саудовской', 'аравии']","['десятки', 'людей', 'погребло', 'под', 'обрушившимся', 'зданием', 'в', 'саудовской', 'аравии']",0,0.42857142857142855,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6201,24358,32994,32993,"['обсе', 'заявляет', 'об', 'интенсивных', 'обстрелах', 'села', 'широкино', 'в', 'донбассе']","['наблюдатели', 'обсе', 'зафиксировали', 'интенсивные', 'бои', 'у', 'деревни', 'широкино']",1,0.21428571428571427,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6202,24359,32995,32996,"['шойгу', 'проверил', 'в', 'петербурге', 'центр', 'управления', 'вмф', 'и', 'его', 'подразделения']","['шойгу', 'проверил', 'в', 'петербурге', 'центр', 'управления', 'вмф']",0,0.7,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6203,24360,32997,32998,"['тимоти', 'далтон', 'примет', 'участие', 'в', 'российском', 'проекте', '``', 'онегин', 'версии', ""''""]","['тимоти', 'далтон', 'и', 'любовь', 'казарновская', 'поработают', 'над', 'российским', 'мультфильмом']",-1,0.17647058823529413,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6204,24361,32873,32999,"['выборгская', 'таможня', 'в', 'финляндию', 'пытались', 'вывезти', 'уникальные', 'печатные', 'издания']","['мультфильм', '``', 'снежная', 'королева', '3', ""''"", 'обойдется', 'в', '440', 'миллионов', 'рублей']",-1,0.05263157894736842,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6205,24362,33000,33001,"['пушков', 'саммит', 'в', 'киеве', 'показал', 'что', 'украина', 'живет', 'иллюзиями']","['пушков', 'саммит', 'показал', 'что', 'киев', 'живет', 'иллюзиями', 'о', 'евросоюзе']",0,0.6363636363636364,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6206,24363,33002,33001,"['пушков', 'саммит', 'ес-украина', 'станет', 'саммитом', 'требований', 'к', 'киеву']","['пушков', 'саммит', 'показал', 'что', 'киев', 'живет', 'иллюзиями', 'о', 'евросоюзе']",-1,0.23076923076923078,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6207,24364,33003,33001,"['киев', 'и', 'евросоюз', 'обсудят', 'на', 'саммите', 'европейские', 'перспективы', 'украины']","['пушков', 'саммит', 'показал', 'что', 'киев', 'живет', 'иллюзиями', 'о', 'евросоюзе']",-1,0.2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6208,24365,33004,33005,"['путину', 'доложили', 'о', 'реакции', 'эрдогана', 'на', 'его', 'слова', 'о', 'геноциде', 'армян']","['путину', 'передали', 'слова', 'эрдогана', 'относительно', 'крыма']",-1,0.23076923076923078,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6209,24366,33006,33007,"['архивы', 'решение', 'будет', 'принято', 'через', 'неделю']","['ек', 'намерена', 'выделить', 'украине', 'еще', '70', 'млн', 'евро', 'на', 'новый', 'саркофаг', 'на', 'чаэс']",-1,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6210,24367,33008,33009,"['в', 'центробанке', 'высказались', 'против', 'ограничения', 'использования', 'иностранной', 'валюты']","['банк', 'россии', 'выступил', 'против', 'ограничений', 'на', 'использование', 'валюты']",0,0.3333333333333333,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6211,24368,32984,33008,"['в', 'кремле', 'затруднились', 'оценить', 'идею', 'об', 'ограничении', 'иностранной', 'валюты']","['в', 'центробанке', 'высказались', 'против', 'ограничения', 'использования', 'иностранной', 'валюты']",-1,0.3076923076923077,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6212,24369,32983,33008,"['в', 'кремле', 'не', 'прокомментировали', 'идею', 'об', 'ограничении', 'иностранной', 'валюты']","['в', 'центробанке', 'высказались', 'против', 'ограничения', 'использования', 'иностранной', 'валюты']",-1,0.3076923076923077,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6213,24371,33011,33012,"['в', 'американском', 'балтиморе', 'начались', 'столкновения', 'протестующих', 'с', 'полицией']","['в', 'балтиморе', 'возобновились', 'столкновения', 'горожан', 'с', 'полицией']",0,0.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6214,24372,33013,33014,"['лишившиеся', 'жилья', 'из-за', 'взрыва', 'в', 'орле', 'получат', 'по', '147', 'тысяч', 'рублей']","['пострадавшие', 'от', 'взрыва', 'в', 'орле', 'получат', 'по', '146', 'тысяч', 'рублей']",0,0.5,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6215,24373,33015,33016,"['ракету', '``', 'союз', ""''"", 'которая', 'доставит', 'на', 'мкс', 'знамя', 'победы', 'готовят', 'к', 'старту']","['копию', 'знамени', 'победы', 'доставят', 'на', 'мкс']",0,0.35714285714285715,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6216,24374,33017,33018,"['не', 'менее', 'семи', 'полицейских', 'пострадали', 'при', 'беспорядках', 'в', 'балтиморе']","['семь', 'полицейских', 'пострадали', 'при', 'беспорядках', 'в', 'американском', 'балтиморе']",1,0.7,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217,24375,33011,33018,"['в', 'американском', 'балтиморе', 'начались', 'столкновения', 'протестующих', 'с', 'полицией']","['семь', 'полицейских', 'пострадали', 'при', 'беспорядках', 'в', 'американском', 'балтиморе']",0,0.23076923076923078,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6218,24376,32926,33019,"['совбез', 'россии', 'предложил', 'ограничить', 'хождение', 'иностранной', 'валюты']","['песков', 'назвал', 'отдельным', 'мнением', 'идею', 'ограничить', 'хождение', 'валюты', 'в', 'россии']",-1,0.3076923076923077,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6219,24377,32926,33010,"['совбез', 'россии', 'предложил', 'ограничить', 'хождение', 'иностранной', 'валюты']","['банк', 'россии', 'посчитал', 'нецелесообразным', 'ограничить', 'оборот', 'иностранной', 'валюты']",-1,0.36363636363636365,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6220,24378,33020,33021,"['ульянов', 'политика', 'сша', 'препятствует', 'сокращению', 'ядерного', 'оружия']","['мид', 'рф', 'политика', 'сша', 'препятствует', 'сокращению', 'ядерного', 'оружия']",1,0.6666666666666666,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221,24379,33022,33023,"['нарышкин', 'пришло', 'время', 'для', 'консультаций', 'об', 'интеграции', 'евросоюза', 'и', 'еаэс']","['нарышкин', 'пришло', 'время', 'для', 'консультаций', 'об', 'интеграции', 'ес', 'и', 'еаэс']",1,0.8181818181818182,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222,24380,33024,33025,"['губернатор', 'мэриленда', 'объявил', 'режим', 'чп', 'из-за', 'беспорядков', 'в', 'балтиморе']","['в', 'американском', 'балтиморе', 'из-за', 'беспорядков', 'объявлен', 'режим', 'чп']",0,0.7,71,0,0,0,0,0,0,1,1,0,0,0,0,0,1
6223,24381,33026,33027,"['нацгвардия', 'мэриленда', 'приведена', 'в', 'готовность', 'из-за', 'ситуации', 'в', 'балтиморе']","['в', 'мэриленде', 'из-за', 'беспорядков', 'привели', 'в', 'готовность', 'нацгвардию']",1,0.6666666666666666,76,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6224,24382,33028,33029,"['в', 'балтиморе', 'из-за', 'массовых', 'беспорядков', 'вводится', 'комендантский', 'час']","['власти', 'балтимора', 'объявили', 'комендантский', 'час', 'в', 'разграбляемом', 'городе']",0,0.3333333333333333,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6225,24383,33030,33031,"['штабные', 'учения', 'нато', 'trident', 'jaguar', 'завершились', 'в', 'эстонии']","['в', 'эстонии', 'завершились', 'штабные', 'учения', 'нато', 'trident', 'jaguar']",1,1.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6226,24384,33032,33033,"['журналиста', 'филлипса', 'выгнали', 'из', 'музея', 'бандеры', 'в', 'лондоне', 'видео']","['британского', 'репортера', 'грэма', 'филлипса', 'выгнали', 'из', 'музея', 'бандеры']",0,0.4166666666666667,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6227,24385,33034,33035,"['в', 'ходе', 'беспорядков', 'в', 'балтиморе', 'пострадали', '15', 'полицейских']","['число', 'пострадавших', 'полицейских', 'в', 'балтиморе', 'выросло', 'до', '15']",1,0.5,73,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6228,24386,33017,33035,"['не', 'менее', 'семи', 'полицейских', 'пострадали', 'при', 'беспорядках', 'в', 'балтиморе']","['число', 'пострадавших', 'полицейских', 'в', 'балтиморе', 'выросло', 'до', '15']",0,0.3076923076923077,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6229,24387,33036,33037,"['nhk', 'похожий', 'на', 'взрыв', 'хлопок', 'раздался', 'у', 'военной', 'базы', 'сша', 'в', 'японии']","['громкий', 'хлопок', 'раздался', 'рядом', 'с', 'военной', 'базой', 'сша', 'в', 'японии']",1,0.4666666666666667,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6230,24388,33038,33039,"['оон', 'мощное', 'землетрясение', 'в', 'непале', 'нарушило', 'жизни', '8', 'миллионов', 'человек']","['землетрясение', 'в', 'непале', 'унесло', 'жизни', '4264', 'человек']",-1,0.4166666666666667,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6231,24389,33040,33039,"['число', 'жертв', 'землетрясения', 'в', 'непале', 'превысило', '4100', 'человек']","['землетрясение', 'в', 'непале', 'унесло', 'жизни', '4264', 'человек']",1,0.36363636363636365,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6232,24390,33039,33041,"['землетрясение', 'в', 'непале', 'унесло', 'жизни', '4264', 'человек']","['землетрясение', 'в', 'непале', 'нарушило', 'жизни', '8', 'миллионов', 'человек']",-1,0.5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6233,24391,32883,33041,"['жертвами', 'землетрясения', 'в', 'непале', 'стали', '3725', 'человек']","['землетрясение', 'в', 'непале', 'нарушило', 'жизни', '8', 'миллионов', 'человек']",-1,0.36363636363636365,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6234,24392,33038,33041,"['оон', 'мощное', 'землетрясение', 'в', 'непале', 'нарушило', 'жизни', '8', 'миллионов', 'человек']","['землетрясение', 'в', 'непале', 'нарушило', 'жизни', '8', 'миллионов', 'человек']",1,0.8,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6235,24393,33040,33041,"['число', 'жертв', 'землетрясения', 'в', 'непале', 'превысило', '4100', 'человек']","['землетрясение', 'в', 'непале', 'нарушило', 'жизни', '8', 'миллионов', 'человек']",-1,0.3333333333333333,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6236,24394,33042,33041,"['япония', 'выделит', '$', '8,38', 'миллиона', 'пострадавшему', 'от', 'землетрясения', 'непалу']","['землетрясение', 'в', 'непале', 'нарушило', 'жизни', '8', 'миллионов', 'человек']",-1,0.21428571428571427,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6237,24395,33043,33041,"['юнисеф', 'землетрясение', 'в', 'непале', 'затронуло', 'судьбы', 'почти', 'миллиона', 'детей']","['землетрясение', 'в', 'непале', 'нарушило', 'жизни', '8', 'миллионов', 'человек']",-1,0.3076923076923077,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6238,24396,33044,33045,"['тела', 'сотен', 'возможных', 'жертв', '``', 'боко', 'харам', ""''"", 'найдены', 'в', 'нигерийском', 'дамасаке']","['в', 'нигерии', 'обнаружили', 'тела', 'сотен', 'возможных', 'жертв', '``', 'боко', 'харам', ""''""]",1,0.6428571428571429,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6239,24397,33046,33047,"['кпрф', 'нашла', 'основания', 'для', 'взыскания', 'налогов', 'с', 'google', 'ebay', 'и', 'paypal']","['в', 'кпрф', 'потребовали', 'взыскать', 'налоги', 'с', 'google', 'и', 'ebay']",0,0.42857142857142855,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6240,24398,33048,33049,"['бречалов', 'возглавил', 'рейтинг', 'перспективных', 'политиков', 'исэпи']","['опубликован', 'рейтинг', 'перспективных', 'российских', 'политиков']",-1,0.375,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6241,24399,33050,33051,"['капитан', 'затонувшего', 'судна', '``', 'севол', ""''"", 'приговорен', 'к', 'пожизненному', 'заключению']","['капитан', 'парома', '``', 'севоль', ""''"", 'приговорен', 'к', 'пожизненному', 'заключению']",1,0.5833333333333334,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6242,24400,33050,33052,"['капитан', 'затонувшего', 'судна', '``', 'севол', ""''"", 'приговорен', 'к', 'пожизненному', 'заключению']","['капитана', 'парома', 'севоль', 'приговорили', 'к', 'пожизненному', 'заключению']",1,0.4166666666666667,75,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6243,24401,33053,33054,"['суга', 'японию', 'на', 'торжествах', '9', 'мая', 'будет', 'представлять', 'посол', 'страны', 'в', 'рф']","['премьер-министра', 'японии', 'не', 'будет', 'на', 'торжествах', 'в', 'москве', '9', 'мая']",0,0.4666666666666667,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6244,24402,33055,33054,"['словакия', 'подтвердила', 'приезд', 'премьера', 'фицо', 'на', 'торжества', '9', 'мая', 'в', 'москву']","['премьер-министра', 'японии', 'не', 'будет', 'на', 'торжествах', 'в', 'москве', '9', 'мая']",-1,0.4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6245,24403,33056,33057,"['инаугурация', 'победившего', 'на', 'выборах', 'назарбаева', 'пройдет', '29', 'апреля']","['инаугурация', 'переизбранного', 'назарбаева', 'состоится', '29', 'апреля']",1,0.4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6246,24404,33058,33059,"['письмо', 'путина', 'рф', 'внесла', 'свой', 'вклад', 'во', 'всеобщее', 'и', 'полное', 'разоружение']","['путин', 'рассказал', 'о', 'вкладе', 'россии', 'во', 'всеобщее', 'разоружение']",1,0.35714285714285715,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6247,24405,33060,33061,"['нато', 'более', 'чем', 'вдвое', 'увеличит', 'численность', 'сил', 'реагирования']","['нато', 'удвоит', 'численность', 'сил', 'быстрого', 'реагирования']",1,0.4,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6248,24406,33062,33063,"['фас', 'запретила', 'губернаторам', 'регулировать', 'цены', 'на', 'продукты']","['фас', 'потребовала', 'отменить', 'регулирование', 'цен', 'на', 'продукты']",0,0.4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6249,24407,33064,33065,"['тридцать', 'самолетов', 'не', 'смогли', 'приземлиться', 'в', '``', 'шереметьево', ""''"", 'из-за', 'тумана']","['шереметьево', 'отказался', 'принять', '30', 'самолетов', 'из-за', 'тумана']",0,0.2857142857142857,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6250,24409,33068,33069,"['самоходная', 'артиллерийская', 'установка', 'загорелась', 'в', 'ростовской', 'области']","['на', 'учениях', 'в', 'ростовской', 'области', 'загорелась', 'самоходная', 'артустановка']",1,0.5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6251,24410,33070,33071,"['число', 'жертв', 'землетрясения', 'в', 'непале', 'превысило', '4,2', 'тыс', 'человек']","['премьер-министр', 'непала', 'допустил', 'увеличение', 'числа', 'погибших', 'до', '10', 'тысяч', 'человек']",-1,0.1875,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6252,24411,32877,33071,"['число', 'погибших', 'при', 'землетрясении', 'в', 'непале', 'превысило', '3,6', 'тысячи', 'человек']","['премьер-министр', 'непала', 'допустил', 'увеличение', 'числа', 'погибших', 'до', '10', 'тысяч', 'человек']",-1,0.3333333333333333,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6253,24412,33072,33073,"['``', 'прогресс-м27м', ""''"", 'со', 'знаменем', 'победы', 'запущен', 'к', 'мкс', 'с', 'байконура']","['с', 'космодрома', 'байконур', 'стартовал', '``', 'прогресс', ""''"", 'со', 'знаменем', 'победы']",1,0.46153846153846156,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6254,24414,33064,33075,"['тридцать', 'самолетов', 'не', 'смогли', 'приземлиться', 'в', '``', 'шереметьево', ""''"", 'из-за', 'тумана']","['в', 'шереметьево', '30', 'самолетом', 'не', 'смогли', 'приземлиться', 'из-за', 'тумана']",1,0.6666666666666666,89,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6255,24415,33076,33077,"['скончался', 'оператор', 'фильмов', '``', 'властелин', 'колец', ""''"", 'и', '``', 'хоббит', ""''"", 'эндрю', 'лесни']","['в', 'сша', 'скончался', 'оператор', 'кинотрилогий', '``', 'властелин', 'колец', ""''"", 'и', '``', 'хоббит', ""''""]",1,0.5714285714285714,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6256,24416,33078,33079,"['цуп', 'грузовик', '``', 'прогресс', ""''"", 'полетит', 'к', 'мкс', 'по', 'двухсуточной', 'схеме', 'полета']","['цуп', 'отложил', 'стыковку', '``', 'прогресса', ""''"", 'с', 'мкс']",-1,0.3333333333333333,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6257,24417,33077,33080,"['в', 'сша', 'скончался', 'оператор', 'кинотрилогий', '``', 'властелин', 'колец', ""''"", 'и', '``', 'хоббит', ""''""]","['умер', 'оператор', 'властелина', 'колец', 'и', 'хоббита']",1,0.4166666666666667,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6258,24418,33076,33080,"['скончался', 'оператор', 'фильмов', '``', 'властелин', 'колец', ""''"", 'и', '``', 'хоббит', ""''"", 'эндрю', 'лесни']","['умер', 'оператор', 'властелина', 'колец', 'и', 'хоббита']",1,0.4166666666666667,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6259,24419,33081,33082,"['цуп', 'установил', 'связь', 'с', 'грузовым', 'кораблем', '``', 'прогресс', ""''""]","['связь', 'с', 'космическим', 'кораблем', 'прогресс', 'восстановлена']",0,0.36363636363636365,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6260,24420,33083,33084,"['прокурор', 'организована', 'проверка', 'из-за', 'взрывов', 'на', 'полигоне', 'под', 'ростовом']","['на', 'полигоне', 'под', 'ростовом', 'после', 'взрыва', 'сгорело', 'около', '30', 'автомобилей']",-1,0.35714285714285715,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6261,24421,33085,33086,"['американская', 'миссия', 'на', 'украине']","['the', 'economist', 'миссия', 'военных', 'сша', 'на', 'украине', 'лишь', 'утешение', 'для', 'киева']",-1,0.25,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6262,24422,33087,33088,"['один', 'человек', 'погиб', 'в', 'результате', 'столкновения', 'двух', 'поездов', 'в', 'юар']","['один', 'человек', 'погиб', 'и', '240', 'получили', 'ранения', 'при', 'столкновении', 'поездов', 'в', 'юар']",0,0.5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6263,24424,33091,33092,"['ульянов', 'сша', 'обвиняют', 'россию', 'в', 'нарушении', 'международных', 'обязательств']","['россия', 'обвинила', 'сша', 'в', 'нарушении', 'договора', 'о', 'нераспространении', 'ядерного', 'оружия']",-1,0.2857142857142857,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6264,24425,33093,33092,"['проба', 'сил', 'сша', 'обвиняют', 'россию', 'в', 'угрозах', 'применения', 'ядерного', 'оружия']","['россия', 'обвинила', 'сша', 'в', 'нарушении', 'договора', 'о', 'нераспространении', 'ядерного', 'оружия']",-1,0.3333333333333333,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6265,24426,33094,33095,"['``', 'роснефть', ""''"", 'выступает', 'за', 'урегулирование', 'спора', 'россии', 'с', 'exxonmobil']","['риэлторы', 'рассказали', 'о', '160-кратном', 'разбросе', 'цен', 'на', 'аренду', 'квартир', 'в', 'москве']",-1,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
